Time,Z4383,Z8722,Z9657,Z8246,Z0353,Z0113,Z3993,Z1140,Z6623,Z3162,Z8043,Z1326,Z8397,Z3240,Z3953,Z6782,Z8627,Z5758,Z6929,Z6872
2025-01-22 14:26:42,0.56,4.97,29.08,2.15,1.35,1.55,1.59,29.38,24.5,4.01,1.6,0.94,1.28,23.44,0.76,21.94,29.16,1.87,0.69,1.06
2025-01-22 14:26:43,27.05,1.58,4.41,21.86,25.15,20.99,1.99,29.84,22.48,23.06,1.14,1.33,26.57,21.8,1.91,1.39,3.22,3.64,22.97,22.51
2025-01-22 14:26:44,2.56,4.51,22.63,4.1,4.82,24.65,1.48,3.9,0.58,2.12,1.71,0.51,1.04,20.39,25.34,26.2,26.7,24.33,2.81,1.63
2025-01-22 14:26:45,2.24,22.27,1.33,1.42,2.22,29.66,4.56,1.46,22.05,24.2,1.16,0.58,27.49,4.34,1.42,1.08,29.22,0.69,3.97,1.36
2025-01-22 14:26:46,3.72,23.77,1.46,26.64,3.01,28.4,1.23,3.36,24.66,0.8,4.19,3.42,0.63,26.29,27.41,24.67,1.5,1.83,28.78,0.72
2025-01-22 14:26:47,2.91,1.61,4.76,4.55,21.34,0.83,21.84,1.67,3.92,1.93,23.09,0.57,4.45,26.5,25.01,26.29,1.37,27.61,1.54,3.77
2025-01-22 14:26:48,26.31,28.41,1.14,1.83,1.76,21.94,28.24,3.61,0.61,4.48,1.01,28.48,28.37,27.11,1.56,20.26,2.98,26.65,3.36,25.83
2025-01-22 14:26:49,21.69,2.61,0.88,1.7,3.11,23.41,3.91,2.86,2.86,2.85,0.77,0.85,2.99,24.33,23.41,2.65,1.2,27.26,0.54,29.58
2025-01-22 14:26:50,25.24,25.09,0.52,1.76,1.4,20.2,1.19,4.21,0.89,1.88,0.51,0.57,27.97,1.17,25.55,22.84,3.47,0.93,1.49,1.19
2025-01-22 14:26:51,4.52,21.88,26.66,2.94,1.86,2.88,1.34,26.72,0.88,1.86,3.27,21.59,20.59,4.33,1.41,25.05,2.42,1.77,1.91,25.49
2025-01-22 14:26:52,28.73,29.51,1.34,3.51,26.59,3.48,4.09,26.51,22.67,1.33,20.4,22.86,0.67,20.14,4.73,0.63,0.99,24.19,1.93,23.78
2025-01-22 14:26:53,22.02,2.41,23.2,3.47,27.86,4.65,23.74,29.15,1.29,24.47,4.5,3.8,1.32,2.71,1.95,1.41,4.12,1.52,3.85,2.84
2025-01-22 14:26:54,4.52,2.63,3.27,1.93,2.65,28.17,26.14,4.5,3.51,23.69,4.96,1.49,23.43,21.95,3.38,27.39,23.76,4.54,3.81,26.38
2025-01-22 14:26:55,3.94,2.46,0.71,2.94,0.59,23.79,24.45,21.31,4.02,1.34,4.71,0.97,1.52,2.25,28.66,4.01,0.86,3.15,20.15,2.49
2025-01-22 14:26:56,21.86,27.52,2.58,22.74,0.81,3.77,20.69,4.69,21.94,2.3,4.28,28.14,0.79,3.04,0.59,3.52,0.79,1.72,21.28,27.71
2025-01-22 14:26:57,4.1,3.15,3.99,29.49,1.34,4.89,27.2,25.2,1.78,4.62,1.96,20.57,22.4,1.13,24.68,2.16,1.19,2.49,24.29,29.52
2025-01-22 14:26:58,24.77,1.95,22.62,2.94,26.5,3.36,1.08,3.15,3.3,2.54,29.46,3.89,4.97,0.64,25.12,2.58,1.71,23.99,3.03,24.49
2025-01-22 14:26:59,1.04,25.54,0.78,2.5,26.35,1.94,1.12,4.27,4.73,3.89,3.88,1.14,0.6,2.47,22.84,1.13,0.65,0.77,27.23,3.54
2025-01-22 14:27:00,28.48,1.47,22.8,4.32,1.16,3.67,29.06,2.58,0.51,2.4,24.23,3.84,4.09,23.07,21.75,24.21,26.16,20.22,2.14,26.35
2025-01-22 14:27:01,1.4,29.69,3.44,4.98,3.23,1.17,3.38,28.54,4.65,25.02,1.0,27.83,4.35,24.61,4.24,25.37,4.01,1.67,3.43,3.28
2025-01-22 14:27:02,1.61,1.15,1.53,1.64,28.72,2.89,1.96,1.96,28.56,0.7,4.0,4.61,3.68,2.5,23.76,27.31,4.4,21.19,1.55,24.0
2025-01-22 14:27:03,1.83,28.19,2.88,4.54,0.72,3.63,28.24,3.95,0.81,24.92,25.78,2.48,22.61,2.4,1.54,1.26,4.99,27.79,1.82,4.4
2025-01-22 14:27:04,1.62,0.87,2.66,1.4,4.41,21.38,26.38,1.4,4.12,24.94,3.74,23.86,2.32,2.6,1.25,4.9,1.39,22.57,0.76,0.97
2025-01-22 14:27:05,23.05,25.18,27.47,1.43,26.38,1.78,0.61,25.69,4.37,1.74,26.46,1.84,0.57,24.97,25.33,1.53,21.84,0.99,26.42,1.21
2025-01-22 14:27:06,0.91,1.63,2.01,27.45,4.34,3.56,27.5,1.21,4.46,0.53,0.51,26.0,2.4,28.7,1.06,22.72,21.43,20.36,26.76,28.26
2025-01-22 14:27:07,3.61,2.68,0.51,21.95,22.04,27.07,1.35,2.62,23.35,1.32,4.99,1.9,26.38,22.44,21.29,23.77,0.81,21.09,2.94,4.23
2025-01-22 14:27:08,4.24,1.17,24.98,29.25,2.25,29.33,1.93,0.99,3.57,25.58,2.21,3.87,0.72,3.38,23.11,4.2,0.58,26.36,1.56,22.04
2025-01-22 14:27:09,20.26,27.03,24.33,27.23,0.75,0.66,1.69,3.22,1.47,1.19,20.16,3.9,4.23,29.0,1.69,0.52,20.34,1.59,0.86,2.0
2025-01-22 14:27:10,1.81,4.0,3.66,1.28,0.89,4.82,29.01,3.29,3.88,25.67,0.54,23.87,25.69,27.36,1.94,26.97,4.03,1.44,25.89,24.67
2025-01-22 14:27:11,2.88,1.22,4.41,0.93,0.7,26.23,4.56,28.64,21.55,27.33,23.22,22.19,28.82,2.2,1.75,3.24,22.18,1.81,2.04,1.07
2025-01-22 14:27:12,2.56,0.96,3.77,28.6,0.64,27.76,4.77,25.78,1.26,2.03,22.12,0.67,4.84,21.15,4.6,21.81,0.87,1.09,1.67,2.68
2025-01-22 14:27:13,29.15,1.34,4.85,4.67,1.44,29.09,1.64,27.12,1.49,22.13,2.38,29.34,1.07,1.78,2.68,23.22,2.63,4.39,27.67,4.6
2025-01-22 14:27:14,3.57,0.94,1.75,0.74,4.63,29.63,27.22,26.75,28.3,27.36,24.22,20.8,28.26,24.01,20.69,0.97,28.44,21.04,1.23,1.53
2025-01-22 14:27:15,0.54,24.58,23.83,24.14,0.59,3.51,2.28,1.8,1.44,21.12,22.26,4.34,4.98,4.26,28.23,4.34,1.2,23.58,1.66,29.8
2025-01-22 14:27:16,22.19,21.6,20.16,27.53,29.37,0.95,4.31,2.39,20.27,4.63,1.37,2.29,1.93,1.47,26.13,1.4,4.04,0.76,2.87,1.23
2025-01-22 14:27:17,3.56,2.61,0.96,2.44,1.45,1.39,1.51,4.41,1.63,4.46,1.04,3.01,4.12,3.7,0.97,1.73,1.35,0.77,1.25,25.53
2025-01-22 14:27:18,4.45,1.56,0.88,3.82,3.2,29.1,1.74,1.74,22.86,2.58,24.81,1.52,2.55,21.96,21.88,28.92,3.76,1.79,27.74,24.74
2025-01-22 14:27:19,1.27,21.73,28.61,27.17,0.58,1.97,4.09,20.37,2.26,25.46,23.08,1.94,3.09,27.65,1.08,1.99,0.87,22.31,4.97,2.77
2025-01-22 14:27:20,2.26,1.03,20.8,1.87,1.88,0.56,0.69,24.17,1.21,1.71,3.86,25.15,0.64,4.01,3.35,3.98,26.95,0.75,2.93,4.12
2025-01-22 14:27:21,2.99,28.26,3.65,0.68,29.51,1.0,1.82,27.96,28.83,2.16,20.45,0.52,4.73,21.76,0.81,0.65,24.44,0.77,3.84,1.99
2025-01-22 14:27:22,28.98,24.79,3.82,29.17,1.75,0.89,20.53,2.78,2.7,27.31,2.72,1.5,1.17,1.37,20.48,1.91,2.45,24.69,1.76,23.43
2025-01-22 14:27:23,0.83,27.56,28.43,0.81,1.84,26.78,20.51,1.24,1.47,26.98,22.32,20.98,26.44,3.66,4.52,3.06,21.23,2.41,26.14,2.87
2025-01-22 14:27:24,0.98,4.58,25.6,28.98,3.49,1.03,22.05,22.78,2.65,2.0,0.61,1.75,4.81,0.79,2.15,27.12,23.39,22.87,2.2,0.98
2025-01-22 14:27:25,27.47,4.16,2.12,2.81,3.18,4.31,1.62,22.37,3.32,21.66,24.72,1.51,0.77,1.19,22.74,21.73,28.52,1.26,3.91,2.97
2025-01-22 14:27:26,3.9,1.08,24.5,2.67,1.04,0.7,28.82,29.62,22.17,4.72,1.3,20.96,2.29,2.27,0.54,0.72,0.99,1.26,1.88,1.68
2025-01-22 14:27:27,27.19,3.32,0.71,1.17,4.9,0.67,1.4,0.96,3.99,23.15,21.28,1.98,4.12,24.24,28.52,24.98,1.58,3.15,4.36,21.02
2025-01-22 14:27:28,2.01,0.97,4.43,1.4,3.37,4.9,4.1,0.83,2.42,0.74,25.73,1.04,4.29,28.31,23.68,28.65,29.74,20.15,27.42,1.72
2025-01-22 14:27:29,28.78,3.73,27.69,2.59,25.06,0.88,1.24,27.37,27.64,3.11,3.92,1.95,25.12,29.88,23.86,29.74,22.95,1.8,4.53,21.85
2025-01-22 14:27:30,4.44,21.77,0.7,4.96,3.43,21.91,28.48,2.95,1.47,24.11,3.31,2.05,25.11,1.87,20.34,1.96,1.01,28.14,4.66,27.54
2025-01-22 14:27:31,0.96,23.26,26.58,1.14,4.8,3.6,1.64,1.99,20.62,3.33,4.34,22.79,3.41,2.58,29.01,21.15,20.62,2.34,1.05,4.31
2025-01-22 14:27:32,1.22,0.95,4.22,1.58,1.79,1.68,1.82,24.74,1.47,3.72,4.25,0.81,3.41,2.43,4.01,20.36,3.17,1.91,22.73,25.77
2025-01-22 14:27:33,29.01,25.27,1.92,1.19,3.94,26.8,3.24,20.73,1.04,0.89,3.72,27.5,3.67,20.41,1.04,4.8,1.58,3.04,4.57,4.28
2025-01-22 14:27:34,20.74,21.61,2.72,1.92,20.16,24.0,1.52,25.21,2.19,26.09,0.66,1.56,2.95,27.26,1.18,0.8,23.74,23.27,21.36,23.34
2025-01-22 14:27:35,21.41,4.45,0.95,3.83,1.32,1.36,23.26,4.08,29.77,2.56,4.37,0.98,20.05,4.9,1.64,2.38,4.74,25.96,26.59,2.65
2025-01-22 14:27:36,20.38,2.89,2.47,20.65,2.22,0.72,4.82,1.18,3.4,24.06,20.26,22.88,23.66,24.24,0.8,2.44,2.31,1.5,1.75,1.94
2025-01-22 14:27:37,1.7,1.96,28.75,27.76,4.35,0.73,0.88,24.71,21.87,26.96,2.38,4.78,20.63,1.81,1.67,20.4,4.25,3.42,1.63,1.63
2025-01-22 14:27:38,0.94,23.25,29.78,29.49,1.97,2.88,4.65,4.5,4.37,3.0,24.26,3.15,3.18,0.59,25.4,1.81,4.93,0.71,20.4,0.5
2025-01-22 14:27:39,28.01,1.97,1.65,29.92,26.24,1.28,3.32,20.37,1.83,0.89,28.42,22.41,28.28,2.96,0.97,3.54,4.43,4.85,2.69,1.07
2025-01-22 14:27:40,29.8,4.55,28.83,1.32,26.55,0.91,25.34,23.23,1.69,25.7,26.49,24.36,1.68,2.84,1.89,3.51,1.07,20.02,0.73,1.28
2025-01-22 14:27:41,1.05,24.19,29.94,2.5,26.3,25.64,1.25,25.19,4.83,1.79,28.07,26.9,25.59,0.76,22.85,29.62,22.67,2.87,28.95,3.28
2025-01-22 14:27:42,1.04,21.89,25.28,27.65,1.7,22.91,20.01,3.91,2.81,1.58,1.31,0.65,20.42,1.44,2.87,0.64,26.38,3.55,27.54,2.92
2025-01-22 14:27:43,22.93,1.79,1.63,3.29,1.13,3.59,21.0,1.2,4.09,20.09,1.62,0.57,1.09,4.96,1.0,3.37,2.19,25.25,25.44,0.71
2025-01-22 14:27:44,0.94,0.53,1.1,1.18,4.13,20.72,1.22,1.38,1.67,26.43,2.71,1.75,27.35,20.78,0.8,3.85,20.86,4.56,25.42,1.34
2025-01-22 14:27:45,1.65,1.85,1.08,26.48,27.96,2.0,29.36,26.22,3.56,24.81,21.53,1.9,2.21,3.61,1.05,3.46,1.1,2.43,2.57,25.83
2025-01-22 14:27:46,20.83,1.04,1.87,3.99,22.05,1.61,29.24,21.96,1.38,1.34,27.73,25.28,29.21,29.03,25.05,3.72,1.36,2.9,1.53,29.8
2025-01-22 14:27:47,1.05,25.65,1.53,1.76,3.32,2.42,1.49,0.51,2.68,20.83,20.52,1.04,26.05,2.7,1.94,0.83,28.15,4.79,2.07,29.7
2025-01-22 14:27:48,3.45,1.33,0.56,1.75,3.07,1.01,0.85,2.81,2.81,29.12,4.26,2.34,1.68,2.34,4.56,2.11,23.55,24.07,2.45,1.68
2025-01-22 14:27:49,29.2,2.14,25.87,27.45,0.52,3.71,0.54,1.2,1.01,4.34,20.55,27.22,26.3,1.47,0.67,4.48,20.19,3.54,0.97,2.95
2025-01-22 14:27:50,4.79,4.36,1.85,2.43,25.44,1.42,1.04,2.32,1.49,1.74,20.74,4.27,3.53,1.3,4.41,1.97,0.59,1.19,1.64,29.17
2025-01-22 14:27:51,23.68,1.85,1.71,1.5,0.87,4.09,3.53,23.03,4.35,3.29,1.82,24.17,1.24,4.17,1.37,4.22,3.43,4.24,1.03,1.52
2025-01-22 14:27:52,29.42,21.89,3.47,0.84,22.12,23.56,20.03,4.85,1.44,2.3,23.13,23.48,4.7,1.62,2.59,1.89,1.32,1.41,1.81,4.83
2025-01-22 14:27:53,28.05,3.86,1.59,2.07,27.05,25.36,1.31,3.21,1.73,22.79,22.18,0.61,22.36,3.63,1.61,4.7,29.9,2.8,29.63,2.1
2025-01-22 14:27:54,3.76,1.62,1.63,26.55,3.41,3.03,1.73,4.73,3.75,21.17,0.57,2.59,1.26,1.54,27.71,2.11,0.56,20.09,1.76,4.99
2025-01-22 14:27:55,4.69,2.02,1.32,28.46,20.65,0.91,3.25,2.52,25.11,1.23,2.0,2.23,1.28,1.29,1.45,29.61,3.5,4.88,28.68,21.29
2025-01-22 14:27:56,3.71,2.65,1.8,21.2,20.85,22.22,1.09,22.05,3.13,21.94,20.15,28.87,1.94,2.34,22.91,4.52,24.68,4.05,0.94,0.89
2025-01-22 14:27:57,1.06,2.43,21.76,3.61,0.76,2.45,0.98,21.0,2.89,1.03,2.15,20.16,1.89,0.74,21.77,4.96,27.34,0.58,2.86,25.35
2025-01-22 14:27:58,1.03,2.07,23.79,1.13,2.47,2.94,4.59,22.27,26.69,24.85,1.91,2.83,29.6,27.73,1.27,0.76,2.94,0.58,2.35,2.0
2025-01-22 14:27:59,23.35,29.23,1.72,3.25,23.77,1.54,2.14,23.49,2.79,3.96,24.98,23.38,1.89,28.44,2.87,21.92,2.13,0.76,29.29,26.02
2025-01-22 14:28:00,4.09,1.13,1.55,0.73,2.73,1.01,0.94,2.32,25.19,4.91,1.6,1.49,3.45,1.08,0.57,26.6,3.41,4.98,25.41,2.82
2025-01-22 14:28:01,26.99,1.35,28.27,2.25,1.48,3.29,4.08,23.49,23.32,23.51,1.4,1.06,4.06,1.27,1.32,1.52,24.48,4.07,1.33,1.79
2025-01-22 14:28:02,1.39,2.11,1.41,4.0,1.64,0.61,2.76,4.77,21.03,29.44,2.34,21.02,1.99,29.82,26.45,4.73,3.98,27.19,4.38,0.73
2025-01-22 14:28:03,4.06,29.44,25.26,1.12,24.99,2.1,3.09,2.83,25.38,3.64,26.49,26.26,28.47,1.06,2.09,2.42,2.64,3.68,2.21,3.36
2025-01-22 14:28:04,0.77,1.16,28.43,4.32,29.38,23.32,21.37,0.52,1.42,25.42,1.5,1.1,1.44,0.76,0.73,1.79,1.42,2.17,1.25,25.2
2025-01-22 14:28:05,29.88,3.48,3.53,3.47,0.72,4.61,1.09,1.27,1.57,27.57,4.24,25.34,2.62,24.88,4.31,20.45,1.78,28.97,20.7,1.79
2025-01-22 14:28:06,22.89,25.48,4.51,4.67,20.44,0.75,27.91,2.16,1.22,26.67,4.63,4.09,27.39,0.61,28.4,1.04,20.08,1.48,1.71,4.21
2025-01-22 14:28:07,4.17,25.89,27.12,1.71,4.29,0.6,0.86,27.09,0.62,2.53,1.97,1.28,26.43,1.99,3.65,4.68,1.06,1.42,1.48,22.47
2025-01-22 14:28:08,0.78,4.3,2.11,20.99,29.81,2.22,2.85,1.05,2.83,1.2,20.8,26.95,3.09,0.81,4.08,1.38,1.64,4.86,0.92,1.2
2025-01-22 14:28:09,26.03,1.72,2.09,2.85,0.63,25.77,3.77,27.75,4.75,1.29,1.62,1.66,25.58,4.79,0.55,24.93,0.63,26.04,1.98,4.73
2025-01-22 14:28:10,3.33,24.06,0.79,0.62,3.9,2.13,2.17,2.19,1.66,1.9,1.07,3.51,0.91,1.35,3.86,2.78,1.38,25.66,24.86,4.51
2025-01-22 14:28:11,3.53,4.02,1.25,22.75,1.9,1.25,24.51,1.78,22.24,1.71,1.39,27.07,1.73,0.52,2.06,1.01,20.55,2.75,2.44,3.04
2025-01-22 14:28:12,24.82,0.88,24.18,2.86,3.09,1.29,3.07,20.99,1.02,0.9,22.2,1.91,0.94,20.33,2.61,0.77,3.1,1.59,1.54,28.16
2025-01-22 14:28:13,0.94,23.74,1.45,29.71,4.12,24.15,27.47,1.92,1.82,25.99,1.06,1.94,0.7,4.7,4.01,2.7,0.93,20.99,4.43,3.44
2025-01-22 14:28:14,3.74,1.7,3.81,1.56,1.98,1.29,0.8,22.0,2.79,4.64,3.21,20.6,1.21,27.87,3.43,24.54,0.53,2.9,26.82,3.43
2025-01-22 14:28:15,22.89,1.93,3.95,25.2,1.9,1.3,2.65,0.64,1.62,0.84,1.74,2.94,27.62,1.18,1.61,26.08,0.89,0.86,28.11,23.61
2025-01-22 14:28:16,0.87,1.34,1.54,3.59,1.0,1.19,28.72,1.44,29.25,1.18,0.74,28.88,1.43,3.73,24.49,29.62,4.1,1.72,22.63,3.81
2025-01-22 14:28:17,25.57,1.27,1.79,26.05,1.44,2.4,4.81,26.83,1.9,1.77,22.83,1.89,3.76,27.16,1.07,20.18,4.54,27.71,22.04,1.06
2025-01-22 14:28:18,4.7,29.03,20.42,3.6,27.47,3.98,4.76,1.27,0.72,28.74,21.83,23.5,0.57,28.12,23.59,2.34,1.98,2.92,1.47,27.23
2025-01-22 14:28:19,3.8,20.81,2.05,1.49,0.84,0.76,24.52,1.32,28.04,4.56,27.3,1.32,1.74,1.18,4.16,0.96,20.48,22.04,0.64,3.5
2025-01-22 14:28:20,0.93,1.82,3.82,4.96,1.15,2.41,26.86,4.27,3.36,25.86,2.52,1.86,3.19,1.51,4.06,3.96,1.92,4.74,3.56,0.84
2025-01-22 14:28:21,4.3,3.83,0.68,2.54,25.13,0.55,0.62,1.95,1.64,24.16,4.04,4.18,1.08,20.99,21.87,27.59,1.8,1.13,1.73,3.61
2025-01-22 14:28:22,3.46,4.91,4.26,1.77,2.96,2.52,2.92,1.56,0.91,3.17,22.71,0.72,0.55,26.47,4.01,1.3,3.66,2.53,4.48,0.89
2025-01-22 14:28:23,1.4,25.17,3.89,2.47,23.2,1.58,22.72,24.86,4.86,4.72,4.6,3.53,28.34,1.05,28.47,24.15,29.97,22.82,2.72,2.76
2025-01-22 14:28:24,22.62,26.11,29.98,25.3,21.53,20.19,26.03,4.08,1.9,0.75,29.21,1.12,3.01,3.8,4.36,1.31,1.7,4.94,23.34,2.77
2025-01-22 14:28:25,3.9,3.34,4.8,1.95,27.08,2.19,3.34,24.81,1.32,3.59,28.39,4.2,25.21,1.39,1.46,28.19,3.42,2.78,1.02,0.54
2025-01-22 14:28:26,24.48,26.15,20.18,23.06,4.06,1.89,3.82,29.33,0.58,3.74,27.2,1.5,1.85,25.64,4.4,4.87,4.95,1.9,22.0,4.73
2025-01-22 14:28:27,1.52,1.41,3.4,4.61,2.22,1.09,1.94,23.04,0.85,4.34,1.07,4.03,4.56,4.94,1.47,2.77,3.02,2.65,1.16,24.28
2025-01-22 14:28:28,1.65,1.83,0.85,2.98,20.47,1.37,0.76,0.63,23.16,26.23,1.59,1.35,0.93,21.7,3.54,2.37,20.64,4.72,3.65,1.6
2025-01-22 14:28:29,28.64,0.53,2.25,26.51,0.58,0.88,27.01,27.6,1.52,1.13,20.25,2.72,28.35,3.43,0.59,2.11,1.3,27.65,1.39,1.43
2025-01-22 14:28:30,1.82,3.76,24.05,26.34,2.74,23.87,4.52,1.83,1.96,1.7,1.17,3.54,3.97,25.58,4.18,0.68,23.49,1.69,1.73,2.4
2025-01-22 14:28:31,3.39,24.69,3.36,1.43,2.92,29.71,4.12,0.64,26.87,21.61,1.06,1.63,0.76,4.38,3.93,1.71,24.23,23.27,28.87,1.46
2025-01-22 14:28:32,1.35,29.06,3.49,1.66,1.3,4.37,0.91,3.95,24.97,25.43,21.46,4.74,3.23,4.58,3.88,4.88,0.7,1.93,3.96,1.59
2025-01-22 14:28:33,23.66,2.7,2.05,4.72,1.63,2.61,0.97,0.61,27.72,2.84,1.09,2.83,4.63,2.49,24.27,3.16,3.3,3.77,3.98,29.64
2025-01-22 14:28:34,29.14,1.03,1.11,4.96,2.7,1.29,0.81,20.01,2.88,24.61,26.82,3.94,27.43,29.0,3.12,1.7,4.72,29.3,26.18,3.17
2025-01-22 14:28:35,26.89,3.83,22.45,1.52,0.7,2.01,23.79,0.71,1.27,26.69,3.81,4.01,1.97,22.49,4.19,0.91,2.67,1.61,2.96,1.18
2025-01-22 14:28:36,0.83,2.57,2.65,23.64,2.31,1.38,23.09,4.63,1.12,4.8,1.38,4.91,2.27,1.04,0.5,1.65,0.74,0.92,2.07,4.01
2025-01-22 14:28:37,0.95,22.78,25.11,0.93,2.58,0.84,23.14,20.37,21.51,1.79,4.03,22.05,4.28,4.97,4.11,3.55,0.63,4.01,27.62,2.36
2025-01-22 14:28:38,2.74,29.21,4.04,4.23,1.57,0.84,4.57,4.03,25.62,3.02,1.44,2.38,25.12,1.28,0.69,1.75,2.94,2.94,25.71,0.95
2025-01-22 14:28:39,2.94,1.8,25.56,1.69,2.09,2.07,2.57,1.62,27.99,24.26,20.05,29.7,20.81,2.61,25.99,23.74,22.65,21.56,1.21,20.53
2025-01-22 14:28:40,0.97,3.15,3.13,4.92,1.92,25.15,1.01,1.9,1.53,26.42,1.28,2.52,25.15,27.04,1.03,3.57,28.84,23.08,22.97,1.68
2025-01-22 14:28:41,3.64,3.29,1.67,28.14,1.2,3.16,3.79,22.9,3.06,29.07,29.59,0.79,1.32,1.08,1.94,1.03,1.76,0.58,2.18,4.44
2025-01-22 14:28:42,4.15,2.2,25.96,1.93,4.94,27.84,2.09,2.0,24.18,22.78,3.74,4.72,25.21,21.78,2.68,1.15,3.62,26.81,0.52,4.22
2025-01-22 14:28:43,1.64,1.99,4.83,1.73,22.75,1.67,3.02,2.92,4.39,0.95,0.69,1.13,1.43,1.64,21.31,0.77,26.68,27.17,25.73,4.72
2025-01-22 14:28:44,0.73,3.18,2.3,28.51,26.92,22.08,4.62,21.98,29.65,2.73,0.75,26.37,28.0,4.52,4.28,0.95,2.22,20.65,0.98,24.77
2025-01-22 14:28:45,3.08,20.8,4.81,22.32,1.42,1.18,1.68,1.66,4.14,1.19,3.9,1.25,1.53,3.92,2.09,1.69,1.55,23.11,28.27,1.95
2025-01-22 14:28:46,22.36,3.61,1.47,27.02,26.31,3.21,26.5,1.29,1.73,22.99,1.51,3.65,4.93,0.67,0.95,0.75,27.58,20.94,4.12,0.84
2025-01-22 14:28:47,4.89,4.8,2.66,3.79,2.93,0.69,29.29,1.57,2.91,26.65,0.6,1.61,1.64,27.27,1.69,2.67,3.93,2.78,3.65,28.96
2025-01-22 14:28:48,3.57,2.57,1.06,0.85,27.26,0.62,1.09,4.31,4.62,1.07,3.86,22.46,21.01,3.36,1.23,3.42,0.77,26.77,2.96,1.95
2025-01-22 14:28:49,23.52,1.07,1.46,23.52,3.06,0.51,26.6,1.37,2.06,23.36,2.06,26.87,1.93,4.09,1.53,26.98,22.56,2.43,3.95,26.91
2025-01-22 14:28:50,3.64,27.23,1.8,0.88,1.21,0.87,3.38,1.43,0.57,2.56,25.09,20.25,1.01,1.29,25.47,1.62,3.28,1.0,21.68,4.72
2025-01-22 14:28:51,27.97,2.63,2.06,28.18,1.19,4.33,0.96,1.67,22.7,23.56,2.42,0.6,3.15,29.41,1.66,25.64,2.62,3.74,4.48,27.91
2025-01-22 14:28:52,25.69,23.94,25.57,20.6,0.77,3.89,21.15,1.64,3.89,28.84,23.95,1.67,25.02,4.42,0.68,4.11,25.68,4.33,4.99,27.5
2025-01-22 14:28:53,21.19,24.63,4.87,2.08,1.27,25.43,20.89,2.67,1.36,2.5,4.5,26.68,1.72,21.46,27.21,28.17,26.88,0.99,25.03,21.72
2025-01-22 14:28:54,26.5,1.03,21.88,29.67,22.87,4.64,1.93,1.36,2.79,4.63,29.03,2.1,29.02,25.28,1.09,2.26,24.62,1.57,0.77,1.24
2025-01-22 14:28:55,0.99,21.06,3.69,4.25,22.92,4.74,27.07,4.65,26.44,24.37,26.68,3.58,1.0,4.97,2.89,0.53,27.14,2.59,1.55,1.55
2025-01-22 14:28:56,2.44,0.97,28.22,1.24,27.5,23.39,4.27,1.55,26.35,28.63,2.47,4.3,3.35,1.25,3.28,22.3,3.66,0.69,1.07,25.51
2025-01-22 14:28:57,1.09,2.55,1.66,29.03,1.95,27.64,2.35,1.29,1.63,2.7,1.51,4.33,24.89,4.93,3.81,1.51,26.43,4.04,1.32,4.13
2025-01-22 14:28:58,23.96,24.81,2.08,1.2,1.71,20.62,2.89,21.67,2.75,0.68,1.72,1.16,3.4,0.57,26.26,2.68,2.63,28.55,4.33,3.07
2025-01-22 14:28:59,29.7,2.89,27.31,27.52,1.32,29.81,22.89,4.72,20.12,20.78,25.86,2.38,20.49,4.05,24.41,2.18,4.35,29.73,1.16,3.62
2025-01-22 14:29:00,27.48,24.57,23.75,4.21,1.66,1.3,4.89,4.94,23.45,20.61,20.69,23.6,22.61,25.9,21.13,3.55,25.72,0.57,29.64,2.54
2025-01-22 14:29:01,27.05,1.29,22.53,24.96,28.02,3.37,23.48,20.65,4.08,4.35,2.2,22.39,3.34,0.57,0.98,1.7,0.71,1.73,2.22,3.19
2025-01-22 14:29:02,29.82,0.5,3.98,29.06,26.37,1.15,1.02,25.13,0.8,28.56,27.11,27.06,25.52,0.76,2.44,1.05,3.94,4.73,24.04,4.47
2025-01-22 14:29:03,4.76,0.97,3.32,0.71,20.29,2.16,3.63,1.63,2.97,1.61,20.06,22.61,0.61,27.15,29.88,26.92,23.74,22.05,25.38,3.69
2025-01-22 14:29:04,1.58,4.91,25.39,1.91,22.82,4.78,1.39,25.57,2.58,26.68,21.0,26.2,1.88,0.81,23.74,3.68,21.49,1.39,25.88,2.31
2025-01-22 14:29:05,25.84,4.66,25.82,4.16,1.08,22.24,1.72,23.16,28.09,3.12,0.92,25.89,3.68,20.3,1.13,2.79,3.53,26.52,2.37,0.6
2025-01-22 14:29:06,26.86,28.49,27.22,1.75,2.78,21.45,2.08,21.38,21.38,1.01,28.6,27.19,0.7,22.77,23.41,27.46,1.0,21.73,29.57,4.09
2025-01-22 14:29:07,29.47,3.06,3.72,4.09,1.32,2.23,3.17,4.34,0.95,4.67,27.83,1.86,4.78,0.88,0.94,4.75,28.05,29.82,22.6,23.51
2025-01-22 14:29:08,4.38,3.05,0.6,25.95,4.2,3.23,1.41,3.54,2.09,0.79,21.89,2.9,3.79,26.24,4.92,4.33,1.39,2.04,4.77,4.51
2025-01-22 14:29:09,24.42,24.54,4.35,26.71,21.14,0.83,2.53,1.81,4.66,0.64,0.95,0.79,2.03,3.18,3.03,1.16,0.91,26.9,20.94,27.13
2025-01-22 14:29:10,2.09,29.07,3.42,26.93,20.87,4.03,2.57,4.37,0.85,1.32,1.3,20.16,3.73,1.41,3.34,1.36,1.67,2.45,3.27,3.73
